Gene,log2FC
Gene_84,-0.5182702182736474
Gene_85,-0.8084936028931876
Gene_86,-0.5017570435845365
Gene_87,0.9154021177020741
Gene_88,0.32875110965968446
Gene_89,-0.5297602037670388
Gene_90,0.5132674331133561
Gene_91,0.09707754934804039
Gene_92,0.9686449905328892
Gene_93,-0.7020530938773524
Gene_94,-0.3276621465977682
Gene_95,-0.39210815313215763
Gene_96,-1.4635149481321186
Gene_97,0.29612027706457605
Gene_98,0.26105527217988933
Gene_99,0.00511345664246089
Gene_100,-0.23458713337514692
Gene_101,-1.4153707420504142
Gene_102,-0.42064532276535904
Gene_103,-0.3427145165267695
Gene_104,-0.8022772692216189
Gene_105,-0.16128571166600914
Gene_106,0.4040508568145384
Gene_107,1.8861859012105302
Gene_108,0.17457781283183896
Gene_109,0.25755039072276437
Gene_110,-0.07444591576616721
Gene_111,-1.9187712152990415
Gene_112,-0.026513875449216878
Gene_113,0.06023020994102644
Gene_114,2.463242112485286
Gene_115,-0.19236096478112252
Gene_116,0.30154734233361247
Gene_117,-0.03471176970524331
Gene_118,-1.168678037619532
Gene_119,1.1428228145150205
Gene_120,0.7519330326867741
Gene_121,0.7910319470430469
Gene_122,-0.9093874547947389
Gene_123,1.4027943109360992
Gene_124,-1.4018510627922809
Gene_125,0.5868570938002703
Gene_126,2.1904556258099785
Gene_127,-0.9905363251306883
Gene_128,-0.5662977296027719
Gene_129,0.09965136508764122
Gene_130,-0.5034756541161992
Gene_131,-1.5506634310661327
Gene_132,0.06856297480602733
Gene_133,-1.0623037137261049
Gene_134,0.4735924306351816
Gene_135,-0.9194242342338032
Gene_136,1.5499344050175394
Gene_137,-0.7832532923362371
Gene_138,-0.3220615162056756
Gene_139,0.8135172173696698
Gene_140,-1.2308643164339552
Gene_141,0.22745993460412942
Gene_142,1.307142754282428
Gene_143,-1.6074832345612275
Gene_144,0.1846338585323042
Gene_145,0.25988279424842353
Gene_146,0.7818228717773104
Gene_147,-1.236950710878082
Gene_148,-1.3204566130842763
Gene_149,0.5219415656168976
Gene_150,0.29698467323318606
Gene_151,0.25049285034587654
Gene_152,0.3464482094969757
Gene_153,-0.6800247215784908
Gene_154,0.23225369716100355
Gene_155,0.29307247329868125
Gene_156,-0.7143514180263678
Gene_157,1.8657745111447566
Gene_158,0.4738329209117875
Gene_159,-1.1913034972026486
Gene_160,0.6565536086338297
Gene_161,-0.9746816702273214
Gene_162,0.787084603742452
Gene_163,1.158595579007404
Gene_164,-0.8206823183517105
Gene_165,0.9633761292443218
Gene_166,0.4127809269364983
Gene_167,0.82206015999449
Gene_168,1.8967929826539474
Gene_169,-0.2453881160028705
Gene_170,-0.7537361643574896
Gene_171,-0.8895144296255233
Gene_172,-0.8158102849654383
Gene_173,-0.0771017094141042
Gene_174,0.3411519748166439
Gene_175,0.27669079933001905
Gene_176,0.8271832490360238
Gene_177,0.01300189187790702
Gene_178,1.4535340771573169
Gene_179,-0.2646568332379561
Gene_180,2.720169166589619
Gene_181,0.6256673477650062
Gene_182,-0.8571575564162826
Gene_183,-1.0708924980611123
Gene_184,0.4824724152431853
Gene_185,-0.2234627853258509
Gene_186,0.714000494092092
Gene_187,0.47323762457354485
Gene_188,-0.07282891265687277
Gene_189,-0.846793718068405
Gene_190,-1.5148472246858646
Gene_191,-0.4465149520670211
Gene_192,0.8563987943234723
Gene_193,0.21409374413020396
Gene_194,-1.245738778711988
Gene_195,0.173180925851182
Gene_196,0.3853173797288368
Gene_197,-0.883857436201133
Gene_198,0.1537251059455279
Gene_199,0.058208718445999896
Gene_200,-1.142970297830623
Gene_201,0.3577873603482833
Gene_202,0.5607845263682344
Gene_203,1.083051243175277
Gene_204,1.053802052034903
Gene_205,-1.377669367957091
Gene_206,-0.9378250399151228
Gene_207,0.5150352672086598
Gene_208,0.5137859509122088
Gene_209,0.5150476863060479
Gene_210,3.852731490654721
Gene_211,0.570890510693167
Gene_212,1.135565640180599
Gene_213,0.9540017634932023
Gene_214,0.651391251305798
Gene_215,-0.3152692446403456
Gene_216,0.7589692204932674
Gene_217,-0.7728252145375718
Gene_218,-0.23681860674000887
Gene_219,-0.48536354782910346
Gene_220,0.08187413938632256
Gene_221,2.3146585666735087
Gene_222,-1.867265192591748
Gene_223,0.6862601903745135
Gene_224,-1.6127158711896517
Gene_225,-0.47193186578943347
Gene_226,1.088950596967366
Gene_227,0.06428001909546277
Gene_228,-1.0777447779293061
Gene_229,-0.7153037092599682
Gene_230,0.6795977489346758
Gene_231,-0.7303666317171367
Gene_232,0.21645858958197486
Gene_233,0.045571839903813784
Gene_234,-0.6516003476058171
Gene_235,2.1439440893253257
Gene_236,0.6339190223180112
Gene_237,-2.025142586657607
Gene_238,0.18645431476942764
Gene_239,-0.661786464768388
Gene_240,0.852433334796224
Gene_241,-0.7925207384327007
Gene_242,-0.11473644146689901
Gene_243,0.5049872789804571
Gene_244,0.8657551941701215
Gene_245,-1.2002964070557762
Gene_246,-0.3345012358409484
Gene_247,-0.4749453111609562
Gene_248,-0.6533292325737119
Gene_249,1.7654542402810969
Gene_250,0.40498171096095553
Gene_251,-1.2608839543350452
Gene_252,0.9178619470547761
Gene_253,2.1221561970126332
Gene_254,1.0324652605511468
Gene_255,-1.5193699659540134
Gene_256,-0.48423407286625136
Gene_257,1.2669111491866227
Gene_258,-0.7076694656187807
Gene_259,0.44381942814622843
Gene_260,0.7746340534293368
Gene_261,-0.926930471578083
Gene_262,-0.05952535606180008
Gene_263,-3.2412673400690726
Gene_264,-1.0243876413342898
Gene_265,-0.2525681513931603
Gene_266,-1.2477831819648495
Gene_267,1.6324113039316352
Gene_268,-1.4301413779606327
Gene_269,-0.44004448669698376
Gene_270,0.13074057728609134
Gene_271,1.4412732890661155
Gene_272,-1.4358621511794394
Gene_273,1.1631637521549596
Gene_274,0.010233061019587049
Gene_275,-0.9815086510479509
Gene_276,0.46210347426327075
Gene_277,0.19905969557347003
Gene_278,-0.6002168771587947
Gene_279,0.06980208499001891
Gene_280,-0.3853135968617602
Gene_281,0.11351734525124804
Gene_282,0.6621306745210467
Gene_283,1.586016816145352
Gene_284,-1.237815498826849
Gene_285,2.1330333746562666
Gene_286,-1.9520877995225019
Gene_287,-0.15178509503558332
Gene_288,0.5883172064845765
Gene_289,0.28099186773503265
Gene_290,-0.6226995198205938
Gene_291,-0.20812225035727522
Gene_292,-0.4930009346588328
Gene_293,-0.5893647569442115
Gene_294,0.8496020970210246
Gene_295,0.35701548596504734
Gene_296,-0.6929095952606542
Gene_297,0.8995998754332507
Gene_298,0.30729952087660933
Gene_299,0.8128621188389601
Gene_300,0.6296288419236122
Gene_301,-0.8289950109220723
Gene_302,-0.5601810401969696
Gene_303,0.7472936051232618
Gene_304,0.6103702654334648
Gene_305,-0.020901593964148132
Gene_306,0.117327383308782
Gene_307,1.277664895788425
Gene_308,-0.5915713888358299
Gene_309,0.5470973811700379
Gene_310,-0.20219265243389406
Gene_311,-0.2176812032272203
Gene_312,1.09877685198719
Gene_313,0.8254163489880298
Gene_314,0.8135096360006385
Gene_315,1.305478807154329
Gene_316,0.02100384163275905
Gene_317,0.6819529712949639
Gene_318,-0.31026675659345604
Gene_319,0.3241663524884421
Gene_320,-0.13014305436768459
Gene_321,0.09699596499271819
Gene_322,0.5951570254369136
Gene_323,-0.8182206832334725
Gene_324,2.0923872756854602
Gene_325,-1.006017381499702
Gene_326,-1.2141886127877322
Gene_327,1.1581108735000678
Gene_328,0.7916626939629359
Gene_329,0.6241198170521551
Gene_330,0.6283455092642799
Gene_331,-0.012246772846914623
Gene_332,-0.8972543714858315
Gene_333,0.07580455819372633
Gene_334,-0.6771617115121117
Gene_335,0.9751197334177512
Gene_336,-0.14705738150213865
Gene_337,-0.8254971967925115
Gene_338,-0.32138584165299344
Gene_339,0.41293145427562433
Gene_340,-0.5637245528039747
Gene_341,-0.8222203955664315
Gene_342,0.2436872114919123
Gene_343,0.24496657110872277
Gene_344,-0.5069431753711298
Gene_345,-0.4710383056183228
Gene_346,0.2320499373576363
Gene_347,-1.4480843414973241
Gene_348,-1.4074637743765552
Gene_349,-0.718444221252436
Gene_350,-0.21344715171184725
Gene_351,0.3109075655980046
Gene_352,1.475356216949552
Gene_353,0.8576596232020194
Gene_354,-0.1599385299634271
Gene_355,-0.01901620790268883
Gene_356,-1.0025293646378088
Gene_357,-0.01851313599238993
Gene_358,-0.2886586389201383
Gene_359,0.3227185603380895
Gene_360,-0.827230943552323
Gene_361,0.5193465142411723
Gene_362,1.5327389130025777
Gene_363,-0.1087601484568576
Gene_364,0.40171172209894146
Gene_365,0.6901439917111125
Gene_366,-0.40122047188583626
Gene_367,0.22409248181041677
Gene_368,0.01259240078179486
Gene_369,0.09767609854883172
Gene_370,-0.7730097838554665
Gene_371,0.024510174258942714
Gene_372,0.49799829124544975
Gene_373,1.4511436077950417
Gene_374,0.9592708260852069
Gene_375,2.1531824575115563
Gene_376,-0.7673475628880495
Gene_377,0.8723206367206782
Gene_378,0.18334200573835174
Gene_379,2.1898029332176723
Gene_380,-0.8082982853551515
Gene_381,-0.8397218421807761
Gene_382,-0.5993926454440222
Gene_383,-2.123895724309807
Gene_384,-0.525755021680761
Gene_385,-0.759132661553698
Gene_386,0.15039378647620763
Gene_387,0.34175597577715944
Gene_388,1.8761708392158862
Gene_389,0.9504238381860503
Gene_390,-0.5769036556624031
Gene_391,-0.898414671348358
Gene_392,0.4919191715065057
Gene_393,-1.3202332070206422
Gene_394,1.8314587658543537
Gene_395,1.179440120721287
Gene_396,-0.4691756521047048
Gene_397,-1.7131345290908775
Gene_398,1.3538723741654128
Gene_399,-0.11453984525261789
Gene_400,1.2378163119734618
Gene_401,-1.594427658794367
Gene_402,-0.5993750229537729
Gene_403,0.005243699718183166
Gene_404,0.046980593764742055
Gene_405,-0.45006547147924364
Gene_406,0.6228499323474987
Gene_407,-1.0676204293825944
Gene_408,-0.1423794850212935
Gene_409,0.12029563171189886
Gene_410,0.514438834058749
Gene_411,0.7116148780888898
Gene_412,-1.1246420918378692
Gene_413,-1.5341141707356223
Gene_414,1.277676821898509
Gene_415,0.33231401197959165
Gene_416,-0.7484865365565536
Gene_417,1.551151975522523
Gene_418,0.11567463429285867
Gene_419,1.1792971840638264
Gene_420,0.06751848141010895
Gene_421,2.060747924881987
Gene_422,1.7553408424432044
Gene_423,-0.2489641484790735
Gene_424,0.9715709509543554
Gene_425,0.6453759495851475
Gene_426,1.3686315575323487
Gene_427,-0.9649234605801045
Gene_428,0.6860514599984393
Gene_429,1.0584244868495878
Gene_430,-1.7587394864231143
Gene_431,-1.183258512665775
Gene_432,-2.0392321777601006
Gene_433,-0.26940683444455776
Gene_434,0.7175422557959623
Gene_435,1.502357052096028
Gene_436,0.07409478041977519
Gene_437,1.6286155455712918
Gene_438,-1.3801014582148914
Gene_439,-1.7033824393551547
Gene_440,-0.05554769889661878
Gene_441,0.3840654489393073
Gene_442,-0.03269474809409311
Gene_443,-2.0674421000398766
Gene_444,-0.08912003951278841
Gene_445,-1.3044695005048532
Gene_446,0.6696725488300385
Gene_447,0.36659824609684827
Gene_448,-0.9398797863273552
Gene_449,-0.5138669173366935
Gene_450,-1.0592135218889516
Gene_451,-0.06267909727317188
Gene_452,0.9551423205012383
Gene_453,-0.9857260463355437
Gene_454,0.5040465155178444
Gene_455,-0.5302576183724408
Gene_456,-0.7928728322623442
Gene_457,-0.10703035995455783
Gene_458,-1.035242322419374
Gene_459,-0.553649305347182
Gene_460,-1.1978778925888485
Gene_461,1.9647251329163893
Gene_462,0.03526355197172861
Gene_463,-0.6997255079925856
Gene_464,0.213979910734222
Gene_465,-0.11232804969082982
Gene_466,-0.22096959953322298
Gene_467,0.6141667000434252
Gene_468,0.7575077100473051
Gene_469,-0.5305011476105275
Gene_470,-0.57581824064468
Gene_471,-0.275051697151644
Gene_472,-2.301921164735585
Gene_473,-1.5151910621985523
Gene_474,1.3668742674445247
Gene_475,1.6449677135012837
Gene_476,-0.24903603955637832
Gene_477,0.5765569630557664
Gene_478,0.3112501545435361
Gene_479,3.0788808084552377
Gene_480,1.1195749114345768
Gene_481,-0.12791759148076653
Gene_482,-0.9555404406004258
Gene_483,-1.6064463202575725
Gene_484,0.2034636358672231
Gene_485,-0.7563507452843033
Gene_486,-1.4222537095976742
Gene_487,-0.6465728842425266
Gene_488,-1.081548003614395
Gene_489,1.6871416350725648
Gene_490,0.8816397569494505
Gene_491,-0.007972641316617372
Gene_492,1.4799441388900259
Gene_493,0.0773683076476183
Gene_494,-0.8612842013282637
Gene_495,1.5231240772696573
Gene_496,0.5389100436846587
Gene_497,-1.0372461543264564
Gene_498,-0.1903386780836082
Gene_499,-0.8756182533847572
Gene_500,-1.382799730964336
Gene_501,0.9261775475316414
Gene_502,1.9094166404701305
Gene_503,-1.3985675738191412
Gene_504,0.5629692366905709
Gene_505,-0.6506425691218269
Gene_506,-0.48712538376469605
Gene_507,-0.5923939242388692
Gene_508,-0.863990769679816
Gene_509,0.04852162794482699
Gene_510,-0.8309501164110378
Gene_511,0.2704568257798388
Gene_512,-0.05023810944913695
Gene_513,-0.23894804686640975
Gene_514,-0.9075636620415979
Gene_515,-0.5767713305683327
Gene_516,0.755391225825756
Gene_517,0.5009171876243808
Gene_518,-0.977555244798551
Gene_519,0.09933230542922587
Gene_520,0.751387123371789
Gene_521,-1.6694052811213718
Gene_522,0.543360192379935
Gene_523,-0.6626237589458467
Gene_524,0.5705986685931593
Gene_525,-0.7632591565425169
Gene_526,-1.804882100664519
Gene_527,-1.6275424378831627
Gene_528,0.048084946661381994
Gene_529,0.25972250172148187
Gene_530,-0.9043166251044086
Gene_531,0.6385924587773739
Gene_532,-1.6615200622689599
Gene_533,-0.06607979864731657
Gene_534,-1.2110161997624567
Gene_535,-0.6518361078021592
Gene_536,0.047398671316414016
Gene_537,-0.8604133652839524
Gene_538,-0.38455554422982535
Gene_539,1.0062928092144405
Gene_540,-0.5768918695231487
Gene_541,0.8356921120651418
Gene_542,-1.129706854657618
Gene_543,0.5298041779152828
Gene_544,1.4415686206579004
Gene_545,-2.4716445001272893
Gene_546,-0.7968952554704768
Gene_547,0.57707212718054
Gene_548,-0.2030453860429927
Gene_549,0.37114587337130883
Gene_550,-0.6039851867158206
Gene_551,0.08658978747289992
Gene_552,-0.15567723539207948
Gene_553,1.1677820616598074
Gene_554,0.2544208433012131
Gene_555,0.3376026620752022
Gene_556,-0.4118769661224674
Gene_557,-0.48760622407249354
Gene_558,-0.4325581878196209
Gene_559,0.39445214237829684
Gene_560,-0.42098448082026296
Gene_561,0.2897748568964129
Gene_562,2.075400798645439
Gene_563,0.8711247034316923
Gene_564,-0.32602353216784113
Gene_565,1.2012139221639448
Gene_566,-0.4080753730215514
Gene_567,-2.038124535177854
Gene_568,-1.008086310917404
Gene_569,-1.8707919210258557
Gene_570,-0.35151348404130867
Gene_571,0.0184183791895517
Gene_572,1.6764373122752827
Gene_573,0.32692737376416264
Gene_574,-0.21910052880886424
Gene_575,0.8294055811834892
Gene_576,-2.211135309007885
Gene_577,0.23561455810856594
Gene_578,0.7708651938869668
Gene_579,-1.4785862457798415
Gene_580,1.143754043206929
Gene_581,0.3384964074944141
Gene_582,-0.4152879139008013
Gene_583,0.6327818661062848
Gene_584,2.270692857804396
Gene_585,0.18186625505849516
Gene_586,0.24822058630033608
Gene_587,-0.4593608995402441
Gene_588,-0.8498443694647918
Gene_589,0.8303358165442456
Gene_590,-0.8560838259088672
Gene_591,0.07156623721939247
Gene_592,-0.4776574467651167
Gene_593,0.47897982574639186
Gene_594,0.3336621052869483
Gene_595,1.0375399442578992
Gene_596,-0.510016398854747
Gene_597,-0.26987493529337125
Gene_598,-0.9787637157823074
Gene_599,-0.4442932600761116
Gene_600,0.3773004930448522
Gene_601,0.7569886166453519
Gene_602,-0.9221653241776254
Gene_603,0.8696059201056602
Gene_604,1.355637858804951
Gene_605,0.41343490322370086
Gene_606,1.876795812558066
Gene_607,-0.773789199103573
Gene_608,-1.244654703311417
Gene_609,-1.7787202489042786
Gene_610,1.496044311489183
Gene_611,0.6543656563540577
Gene_612,-0.05558467091045507
Gene_613,0.2799686263198203
Gene_614,-1.1254890472983765
Gene_615,2.4457519796168263
Gene_616,0.1292211819752275
Gene_617,0.10939479460489289
Gene_618,0.725766623898692
Gene_619,0.4810092317367132
Gene_620,0.22388402427913137
Gene_621,-0.7904744554453119
Gene_622,0.4714683571359957
Gene_623,1.8820244964750337
Gene_624,1.3454200461549777
Gene_625,1.593186626639397
Gene_626,-0.5112156764311852
Gene_627,-0.9896048202585809
Gene_628,-0.12578692009964815
Gene_629,0.055724912288694604
Gene_630,1.0941915184709485
Gene_631,-1.6924646297148194
Gene_632,1.5295503194606137
Gene_633,-0.15800789857898942
Gene_634,-0.42688106994742003
Gene_635,-1.0121043752601675
Gene_636,-1.6548566718657693
Gene_637,0.8231705839619146
Gene_638,0.07331796718840389
Gene_639,-1.2899608997410539
Gene_640,-1.295078772063616
Gene_641,-0.3357846992901282
Gene_642,1.669021525289393
Gene_643,-0.2595913513636048
Gene_644,-1.5031429531181062
Gene_645,-0.24574306408594432
Gene_646,-0.2727235697476705
Gene_647,-2.6968866429415717
Gene_648,-0.05429486651781221
Gene_649,-0.23093453020867796
Gene_650,0.6962063648134184
Gene_651,1.8489560949453452
Gene_652,1.1265650295477574
Gene_653,-0.26888869055483056
Gene_654,-1.1065259087416703
Gene_655,2.5733598032498604
Gene_656,0.05921843401448826
Gene_657,0.013929291912946203
Gene_658,-0.024125087110003277
Gene_659,0.19808476076785494
Gene_660,-0.14436041192394247
Gene_661,-0.5736620068802363
Gene_662,-0.5468589412403921
Gene_663,-0.03275327021599839
Gene_664,-0.543424771133765
Gene_665,-0.7128457826771644
Gene_666,0.10643022769189683
Gene_667,-0.2549772174208553
Gene_668,1.5039929885826886
Gene_669,-2.650969808393012
Gene_670,1.0915068519224618
Gene_671,1.246085192497629
Gene_672,-2.0733902324081495
Gene_673,-0.34268759408034877
Gene_674,-0.37144086599579146
Gene_675,-1.4075116947178212
Gene_676,-0.7778166875908753
Gene_677,-1.1105758454658288
Gene_678,1.7522704434236227
Gene_679,0.9356783931474612
Gene_680,1.2715550949941588
Gene_681,0.7216720640432351
Gene_682,-1.1290517712172292
Gene_683,-0.5245202662797737
Gene_684,0.48937456122791806
Gene_685,-1.2221278088919454
Gene_686,0.7129984301723881
Gene_687,-0.24032539815813503
Gene_688,-0.3748208075495975
Gene_689,0.7109599682034915
Gene_690,0.44426331148603976
Gene_691,-0.3609661658190799
Gene_692,1.159329803364248
Gene_693,-1.0810633275998973
Gene_694,0.6159356069442637
Gene_695,0.5931012579683838
Gene_696,-0.3095464393139903
Gene_697,0.326133022242118
Gene_698,-1.251113576385303
Gene_699,0.924027019206901
Gene_700,-0.18490213644298903
Gene_701,-0.5227230205190395
Gene_702,1.0490092258368893
Gene_703,-0.7043436905427592
Gene_704,-1.4084612963635597
Gene_705,-1.5566291735239037
Gene_706,0.6060099513456396
Gene_707,-1.280429352496283
Gene_708,1.7547941819843647
Gene_709,-2.081929407883722
Gene_710,1.6964563682900382
Gene_711,0.2110174672026184
Gene_712,-0.09671311187039239
Gene_713,-0.5449190868089497
Gene_714,0.39913611435207086
Gene_715,-0.037634702424848364
Gene_716,1.1033018820165215
Gene_717,0.11422764866203965
Gene_718,0.1503017614618776
Gene_719,-0.36361221221385587
Gene_720,-0.056945623721067457
Gene_721,0.3078017688920592
Gene_722,-1.7101683926566256
Gene_723,-1.348185422105713
Gene_724,0.743264094022715
Gene_725,0.17086543812794186
Gene_726,-0.18398333635267913
Gene_727,0.01843393306539316
Gene_728,0.34758170536167105
Gene_729,-0.5397596803093615
Gene_730,-0.7783047254023127
Gene_731,0.19584525509768155
Gene_732,-0.978372777615032
Gene_733,0.40825275571447184
Gene_734,-1.7025836042378404
Gene_735,1.0291556373256436
Gene_736,0.472597482413043
Gene_737,0.25602973431387566
Gene_738,0.9826909839455139
Gene_739,1.6654744444625766
Gene_740,1.0143700650181304
Gene_741,-1.8408742313316453
Gene_742,-1.2795769667357015
Gene_743,-0.6248185776956788
Gene_744,0.026091050210833786
Gene_745,0.517659020469123
Gene_746,-0.7257438131534656
Gene_747,0.18676676447707832
Gene_748,-0.7553829323533225
Gene_749,-0.6115178029919482
Gene_750,-1.4066610968482223
Gene_751,-0.9232332461109043
Gene_752,-1.3516846056163336
Gene_753,-0.9758732529773327
Gene_754,1.0536417966078395
Gene_755,-0.949398888831943
Gene_756,2.632382064837391
Gene_757,0.4933179008808892
Gene_758,0.1848361236948739
Gene_759,-0.8583577801812136
Gene_760,0.7003098794089914
Gene_761,-0.5756378262377739
Gene_762,0.12200981464536144
Gene_763,2.5600845382687947
Gene_764,-0.09605989972464987
Gene_765,1.1492733262856758
Gene_766,-0.7031764251258874
Gene_767,-0.0349884904969617
Gene_768,1.77080063563551
Gene_769,-0.6269670577877674
Gene_770,1.8124485579969287
Gene_771,0.7077519354554754
Gene_772,-0.5624667758942676
Gene_773,0.632407739055521
Gene_774,0.9725544496267299
Gene_775,0.6218099622171964
Gene_776,-1.5702247198904564
Gene_777,-0.7271371758248686
Gene_778,-0.24751863555150475
Gene_779,-0.07443342910004629
Gene_780,0.620672097550678
Gene_781,0.17770100093325383
Gene_782,-1.3353443587101013
Gene_783,0.3801978510059632
Gene_784,0.6105857452838231
Gene_785,0.5597904479310398
Gene_786,1.0807807255546218
Gene_787,0.8339221545489041
Gene_788,0.4591800792284367
Gene_789,-0.07016571145864703
Gene_790,-1.6609609335159914
Gene_791,0.42961821913258585
Gene_792,0.20768768716311115
Gene_793,0.27157883719537346
Gene_794,-1.2767485758203094
Gene_795,-1.0810565404082624
Gene_796,1.0531528533329035
Gene_797,-0.03955515385665504
Gene_798,0.6815006973726244
Gene_799,0.028318376130461172
Gene_800,0.02975613949574519
Gene_801,0.9382838059759977
Gene_802,-0.5160447282173739
Gene_803,0.09612077694098337
Gene_804,-0.4622752887050425
Gene_805,-0.4344962274323156
Gene_806,-0.30917212346863937
Gene_807,0.22213377163371284
Gene_808,-0.4787486216634773
Gene_809,1.2557561255735208
Gene_810,-0.8946073022195039
Gene_811,-0.18687164416135904
Gene_812,-0.4397310582741749
Gene_813,1.4469778843537329
Gene_814,0.19655477651157463
Gene_815,1.0318445394686349
Gene_816,-1.485560373036972
Gene_817,0.26705026586925884
Gene_818,0.889630795623437
Gene_819,0.08228398927542419
Gene_820,1.0654803750653512
Gene_821,-0.5172884501003722
Gene_822,1.40934744018558
Gene_823,2.2988981236192503
Gene_824,-0.36283856043965906
Gene_825,-0.4455025214007718
Gene_826,1.453384477117701
Gene_827,1.5795721457307124
Gene_828,-0.5228600271532683
Gene_829,-0.42018681709585726
Gene_830,-0.2817846088605072
Gene_831,-1.344450511034277
Gene_832,-0.9186519464841982
Gene_833,-1.0041407667520679
Gene_834,-0.7677975651041284
Gene_835,-0.03468488738678118
Gene_836,0.23421473253652075
Gene_837,1.5505004928140769
Gene_838,-0.998354040738791
Gene_839,0.9843223984765838
Gene_840,-0.21398884422550896
Gene_841,-0.04946370965243295
Gene_842,0.6748194921666038
Gene_843,-1.1227220215622986
Gene_844,0.3824097461840506
Gene_845,0.1664522082130561
Gene_846,0.4924512640081491
Gene_847,0.2891686439078181
Gene_848,2.4553001399108942
Gene_849,-0.637739984251316
Gene_850,-0.5309969550018176
Gene_851,-0.6231405264247644
Gene_852,-0.5554771191602547
Gene_853,-0.6373871273065177
Gene_854,1.1890165311075518
Gene_855,1.4205042479898549
Gene_856,-0.5707462937494763
Gene_857,-0.8323555731042287
Gene_858,0.4714155563864041
Gene_859,-0.5522230442809712
Gene_860,0.6329318177555108
Gene_861,0.2029230208512997
Gene_862,-1.515744114997232
Gene_863,1.5475052013300616
Gene_864,1.7958776730955217
Gene_865,-0.6127886904843862
Gene_866,-0.38770155993598415
Gene_867,0.28586539072490497
Gene_868,0.334456789987025
Gene_869,0.6585442726728304
Gene_870,2.0102045387663496
Gene_871,-0.1769472274940494
Gene_872,-0.7982972445384537
Gene_873,-1.3793192280145272
Gene_874,-0.7309300399419191
Gene_875,-0.033126972873797095
Gene_876,1.7945578635177877
Gene_877,-0.5176112990361714
Gene_878,0.2237879516388985
Gene_879,-0.016422896072752075
Gene_880,1.188393273448084
Gene_881,2.5269324258736217
Gene_882,-0.5308687729203206
Gene_883,-0.48943944251822213
Gene_884,1.044160877069072
Gene_885,0.6818914896263114
Gene_886,1.8467073257360336
Gene_887,0.5839281853259639
Gene_888,-0.35929209078705954
Gene_889,0.5906548306923093
Gene_890,1.1087035805829077
Gene_891,0.820482181197364
Gene_892,0.5072740311072977
Gene_893,1.066674689589154
Gene_894,1.1692955904456728
Gene_895,1.3821589910375272
Gene_896,0.6487098875896427
Gene_897,-0.16711808031685435
Gene_898,0.14671368643332283
Gene_899,1.2065089665083568
Gene_900,-0.8169356709872361
Gene_901,0.3686733088729012
Gene_902,-0.3933388123273607
Gene_903,0.028744822934817487
Gene_904,1.2784518626072987
Gene_905,0.19109906801990334
Gene_906,0.04643654815614881
Gene_907,-1.3598561409799192
Gene_908,0.7462535660272207
Gene_909,0.6454841811410754
Gene_910,2.16325472330546
